State,District,Level,Name,TRU,No_HH_Head,TOT_P,TOT_M,TOT_F
24,487,DISTRICT,Narmada,Rural,1593,5954,3036,2918
24,487,DISTRICT,Narmada,Urban,575,2779,1429,1350
24,488,DISTRICT,Bharuch,Total,14237,62235,31979,30256
24,488,DISTRICT,Bharuch,Rural,8307,35364,18086,17278
24,488,DISTRICT,Bharuch,Urban,5930,26871,13893,12978
24,489,DISTRICT,The Dangs,Total,214,992,490,502
24,489,DISTRICT,The Dangs,Rural,39,151,80,71
24,489,DISTRICT,The Dangs,Urban,175,841,410,431
24,490,DISTRICT,Navsari  ,Total,8330,35464,17959,17505
24,490,DISTRICT,Navsari  ,Rural,4346,17348,8712,8636
24,490,DISTRICT,Navsari  ,Urban,3984,18116,9247,8869
24,491,DISTRICT,Valsad,Total,8422,38237,19557,18680
24,491,DISTRICT,Valsad,Rural,4666,20777,10537,10240
24,491,DISTRICT,Valsad,Urban,3756,17460,9020,8440
24,492,DISTRICT,Surat,Total,33928,158115,82202,75913
24,492,DISTRICT,Surat,Rural,8800,38640,19559,19081
24,492,DISTRICT,Surat,Urban,25128,119475,62643,56832
24,493,DISTRICT,Tapi,Total,1813,8168,4139,4029
24,493,DISTRICT,Tapi,Rural,1189,5296,2683,2613
24,493,DISTRICT,Tapi,Urban,624,2872,1456,1416
25,0,State,DAMAN & DIU,Total,1288,6124,3151,2973
25,0,State,DAMAN & DIU,Rural,455,2167,1108,1059
25,0,State,DAMAN & DIU,Urban,833,3957,2043,1914
25,494,DISTRICT,Diu,Total,386,1862,927,935
25,494,DISTRICT,Diu,Rural,116,493,258,235
25,494,DISTRICT,Diu,Urban,270,1369,669,700
25,495,DISTRICT,Daman,Total,902,4262,2224,2038
25,495,DISTRICT,Daman,Rural,339,1674,850,824
25,495,DISTRICT,Daman,Urban,563,2588,1374,1214
26,0,State,DADRA & NAGAR HAVELI,Total,1353,6186,3339,2847
26,0,State,DADRA & NAGAR HAVELI,Rural,325,1296,771,525
26,0,State,DADRA & NAGAR HAVELI,Urban,1028,4890,2568,2322
26,496,DISTRICT,Dadra & Nagar Haveli,Total,1353,6186,3339,2847
26,496,DISTRICT,Dadra & Nagar Haveli,Rural,325,1296,771,525
26,496,DISTRICT,Dadra & Nagar Haveli,Urban,1028,4890,2568,2322
27,0,State,MAHARASHTRA,Total,2898245,13275898,6767759,6508139
27,0,State,MAHARASHTRA,Rural,1675570,7494819,3825053,3669766
27,0,State,MAHARASHTRA,Urban,1222675,5781079,2942706,2838373
27,497,DISTRICT,Nandurbar,Total,9880,47985,24273,23712
27,497,DISTRICT,Nandurbar,Rural,6538,30550,15453,15097
27,497,DISTRICT,Nandurbar,Urban,3342,17435,8820,8615
27,498,DISTRICT,Dhule,Total,25499,127571,65068,62503
27,498,DISTRICT,Dhule,Rural,16671,82299,42087,40212
27,498,DISTRICT,Dhule,Urban,8828,45272,22981,22291
27,499,DISTRICT,Jalgaon,Total,84303,389273,199427,189846
27,499,DISTRICT,Jalgaon,Rural,59865,267718,137458,130260
27,499,DISTRICT,Jalgaon,Urban,24438,121555,61969,59586
27,500,DISTRICT,Buldana,Total,105037,470895,241445,229450
27,500,DISTRICT,Buldana,Rural,89298,395137,202996,192141
27,500,DISTRICT,Buldana,Urban,15739,75758,38449,37309
27,501,DISTRICT,Akola,Total,82780,364059,186244,177815
27,501,DISTRICT,Akola,Rural,59926,253575,130266,123309
27,501,DISTRICT,Akola,Urban,22854,110484,55978,54506
27,502,DISTRICT,Washim,Total,51458,229462,117867,111595
27,502,DISTRICT,Washim,Rural,45463,200187,103178,97009
27,502,DISTRICT,Washim,Urban,5995,29275,14689,14586
27,503,DISTRICT,Amravati,Total,121148,506374,259398,246976
27,503,DISTRICT,Amravati,Rural,86124,346056,178148,167908
27,503,DISTRICT,Amravati,Urban,35024,160318,81250,79068
27,504,DISTRICT,Wardha,Total,47092,188830,96569,92261
27,504,DISTRICT,Wardha,Rural,29702,114889,59201,55688
27,504,DISTRICT,Wardha,Urban,17390,73941,37368,36573
27,505,DISTRICT,Nagpur,Total,198305,867713,439205,428508
27,505,DISTRICT,Nagpur,Rural,56543,234062,119694,114368
27,505,DISTRICT,Nagpur,Urban,141762,633651,319511,314140
27,506,DISTRICT,Bhandara,Total,49898,200372,100421,99951
27,506,DISTRICT,Bhandara,Rural,39466,155163,77939,77224
27,506,DISTRICT,Bhandara,Urban,10432,45209,22482,22727
27,507,DISTRICT,Gondiya,Total,42569,175961,87434,88527
27,507,DISTRICT,Gondiya,Rural,33535,135393,67401,67992
27,507,DISTRICT,Gondiya,Urban,9034,40568,20033,20535
27,508,DISTRICT,Gadchiroli,Total,31760,120745,61041,59704
27,508,DISTRICT,Gadchiroli,Rural,27082,101879,51541,50338
27,508,DISTRICT,Gadchiroli,Urban,4678,18866,9500,9366
27,509,DISTRICT,Chandrapur,Total,87554,348365,176898,171467
27,509,DISTRICT,Chandrapur,Rural,50247,187643,95203,92440
27,509,DISTRICT,Chandrapur,Urban,37307,160722,81695,79027
27,510,DISTRICT,Yavatmal,Total,80643,328518,167009,161509
27,510,DISTRICT,Yavatmal,Rural,62747,249800,127461,122339
27,510,DISTRICT,Yavatmal,Urban,17896,78718,39548,39170
27,511,DISTRICT,Nanded,Total,128792,640483,328797,311686
27,511,DISTRICT,Nanded,Rural,97314,473434,243159,230275
27,511,DISTRICT,Nanded,Urban,31478,167049,85638,81411
27,512,DISTRICT,Hingoli,Total,36955,182565,93379,89186
27,512,DISTRICT,Hingoli,Rural,32999,161751,82844,78907
27,512,DISTRICT,Hingoli,Urban,3956,20814,10535,10279
27,513,DISTRICT,Parbhani,Total,49770,247308,125883,121425
27,513,DISTRICT,Parbhani,Rural,35911,172674,88291,84383
27,513,DISTRICT,Parbhani,Urban,13859,74634,37592,37042
27,514,DISTRICT,Jalna,Total,55603,272266,138957,133309
27,514,DISTRICT,Jalna,Rural,46987,226345,115749,110596
27,514,DISTRICT,Jalna,Urban,8616,45921,23208,22713
27,515,DISTRICT,Aurangabad,Total,110475,539368,277228,262140
27,515,DISTRICT,Aurangabad,Rural,52090,246659,126700,119959
27,515,DISTRICT,Aurangabad,Urban,58385,292709,150528,142181
27,516,DISTRICT,Nashik,Total,114838,554687,282213,272474
27,516,DISTRICT,Nashik,Rural,47138,231171,117824,113347
27,516,DISTRICT,Nashik,Urban,67700,323516,164389,159127
27,517,DISTRICT,Thane,Total,161323,730089,377885,352204
27,517,DISTRICT,Thane,Rural,19306,84982,43891,41091
27,517,DISTRICT,Thane,Urban,142017,645107,333994,311113
27,518,DISTRICT,Mumbai Suburban,Total,122482,583302,300291,283011
27,518,DISTRICT,Mumbai Suburban,Rural,0,0,0,0
27,518,DISTRICT,Mumbai Suburban,Urban,122482,583302,300291,283011
27,519,DISTRICT,Mumbai,Total,44740,219934,111564,108370
27,519,DISTRICT,Mumbai,Rural,0,0,0,0
27,519,DISTRICT,Mumbai,Urban,44740,219934,111564,108370
27,520,DISTRICT,Raigarh,Total,30282,134952,67980,66972
27,520,DISTRICT,Raigarh,Rural,14505,64338,31985,32353
27,520,DISTRICT,Raigarh,Urban,15777,70614,35995,34619
27,521,DISTRICT,Pune,Total,255462,1180703,602755,577948
27,521,DISTRICT,Pune,Rural,79339,361029,185088,175941
27,521,DISTRICT,Pune,Urban,176123,819674,417667,402007
27,522,DISTRICT,Ahmadnagar,Total,119831,573698,291521,282177
27,522,DISTRICT,Ahmadnagar,Rural,93390,443302,225820,217482
27,522,DISTRICT,Ahmadnagar,Urban,26441,130396,65701,64695
27,523,DISTRICT,Bid,Total,74523,351254,179777,171477
27,523,DISTRICT,Bid,Rural,60246,278869,143031,135838
27,523,DISTRICT,Bid,Urban,14277,72385,36746,35639
27,524,DISTRICT,Latur,Total,95227,480913,247918,232995
27,524,DISTRICT,Latur,Rural,74670,369609,190913,178696
27,524,DISTRICT,Latur,Urban,20557,111304,57005,54299
27,525,DISTRICT,Osmanabad,Total,56988,265184,136354,128830
27,525,DISTRICT,Osmanabad,Rural,48455,221325,113813,107512
27,525,DISTRICT,Osmanabad,Urban,8533,43859,22541,21318
27,526,DISTRICT,Solapur,Total,133735,649745,331960,317785
27,526,DISTRICT,Solapur,Rural,93568,443181,227928,215253
27,526,DISTRICT,Solapur,Urban,40167,206564,104032,102532
27,527,DISTRICT,Satara,Total,71791,323236,161703,161533
27,527,DISTRICT,Satara,Rural,55872,247575,123808,123767
27,527,DISTRICT,Satara,Urban,15919,75661,37895,37766
27,528,DISTRICT,Ratnagiri,Total,16533,66948,31967,34981
27,528,DISTRICT,Ratnagiri,Rural,14312,57524,27217,30307
27,528,DISTRICT,Ratnagiri,Urban,2221,9424,4750,4674
27,529,DISTRICT,Sindhudurg,Total,14162,55586,26830,28756
27,529,DISTRICT,Sindhudurg,Rural,12481,48709,23397,25312
27,529,DISTRICT,Sindhudurg,Urban,1681,6877,3433,3444
27,530,DISTRICT,Kolhapur,Total,109910,504461,253390,251071
27,530,DISTRICT,Kolhapur,Rural,78219,355641,178623,177018
27,530,DISTRICT,Kolhapur,Urban,31691,148820,74767,74053
27,531,DISTRICT,Sangli,Total,76897,353093,177108,175985
27,531,DISTRICT,Sangli,Rural,55561,252350,126946,125404
27,531,DISTRICT,Sangli,Urban,21336,100743,50162,50581
28,0,State,ANDHRA PRADESH,Total,3429973,13878078,6913047,6965031
28,0,State,ANDHRA PRADESH,Rural,2708521,10846333,5417474,5428859
28,0,State,ANDHRA PRADESH,Urban,721452,3031745,1495573,1536172
28,532,DISTRICT,Adilabad,Total,119756,488596,242844,245752
28,532,DISTRICT,Adilabad,Rural,91507,368490,182451,186039
28,532,DISTRICT,Adilabad,Urban,28249,120106,60393,59713
28,533,DISTRICT,Nizamabad,Total,89598,371074,178798,192276
28,533,DISTRICT,Nizamabad,Rural,78946,323425,155816,167609
28,533,DISTRICT,Nizamabad,Urban,10652,47649,22982,24667
28,534,DISTRICT,Karimnagar,Total,184163,709757,352481,357276
28,534,DISTRICT,Karimnagar,Rural,154330,587484,291431,296053
28,534,DISTRICT,Karimnagar,Urban,29833,122273,61050,61223
28,535,DISTRICT,Medak,Total,119950,537947,266413,271534
28,535,DISTRICT,Medak,Rural,102461,461017,228175,232842
28,535,DISTRICT,Medak,Urban,17489,76930,38238,38692
28,536,DISTRICT,Hyderabad,Total,57750,247927,124313,123614
28,536,DISTRICT,Hyderabad,Rural,0,0,0,0
28,536,DISTRICT,Hyderabad,Urban,57750,247927,124313,123614
28,537,DISTRICT,Rangareddy,Total,149880,652042,328011,324031
28,537,DISTRICT,Rangareddy,Rural,73588,325517,163576,161941
28,537,DISTRICT,Rangareddy,Urban,76292,326525,164435,162090
28,538,DISTRICT,Mahbubnagar,Total,152734,708954,356099,352855
28,538,DISTRICT,Mahbubnagar,Rural,141109,651273,327589,323684
28,538,DISTRICT,Mahbubnagar,Urban,11625,57681,28510,29171
28,539,DISTRICT,Nalgonda,Total,156603,637385,318359,319026
28,539,DISTRICT,Nalgonda,Rural,136880,550732,276394,274338
28,539,DISTRICT,Nalgonda,Urban,19723,86653,41965,44688
28,540,DISTRICT,Warangal,Total,151556,616102,307709,308393
28,540,DISTRICT,Warangal,Rural,115061,461297,230559,230738
28,540,DISTRICT,Warangal,Urban,36495,154805,77150,77655
28,541,DISTRICT,Khammam,Total,123602,462896,229905,232991
28,541,DISTRICT,Khammam,Rural,99116,366888,183331,183557
28,541,DISTRICT,Khammam,Urban,24486,96008,46574,49434
28,542,DISTRICT,Srikakulam,Total,65323,255664,125214,130450
28,542,DISTRICT,Srikakulam,Rural,55368,214824,105721,109103
28,542,DISTRICT,Srikakulam,Urban,9955,40840,19493,21347
28,543,DISTRICT,Vizianagaram,Total,63569,247728,121493,126235
28,543,DISTRICT,Vizianagaram,Rural,49742,190373,93902,96471
28,543,DISTRICT,Vizianagaram,Urban,13827,57355,27591,29764
28,544,DISTRICT,Visakhapatnam,Total,83516,329486,162873,166613
28,544,DISTRICT,Visakhapatnam,Rural,39755,151980,75154,76826
28,544,DISTRICT,Visakhapatnam,Urban,43761,177506,87719,89787
28,545,DISTRICT,East Godavari,Total,252583,945269,468883,476386
28,545,DISTRICT,East Godavari,Rural,211521,785984,391519,394465
28,545,DISTRICT,East Godavari,Urban,41062,159285,77364,81921
28,546,DISTRICT,West Godavari,Total,219250,811698,403693,408005
28,546,DISTRICT,West Godavari,Rural,193465,710703,355154,355549
28,546,DISTRICT,West Godavari,Urban,25785,100995,48539,52456
28,547,DISTRICT,Krishna,Total,233868,871063,435412,435651
28,547,DISTRICT,Krishna,Rural,180302,665621,333803,331818
28,547,DISTRICT,Krishna,Urban,53566,205442,101609,103833
28,548,DISTRICT,Guntur,Total,247861,957407,476333,481074
28,548,DISTRICT,Guntur,Rural,194624,740117,370856,369261
28,548,DISTRICT,Guntur,Urban,53237,217290,105477,111813
28,549,DISTRICT,Prakasam,Total,184646,787861,397242,390619
28,549,DISTRICT,Prakasam,Rural,163317,698090,352889,345201
28,549,DISTRICT,Prakasam,Urban,21329,89771,44353,45418
28,550,DISTRICT,Sri Potti Sriramulu Nellore,Total,172098,666588,332673,333915
28,550,DISTRICT,Sri Potti Sriramulu Nellore,Rural,142618,544770,272522,272248
28,550,DISTRICT,Sri Potti Sriramulu Nellore,Urban,29480,121818,60151,61667
28,551,DISTRICT,Y.S.R.,Total,114888,465794,232123,233671
28,551,DISTRICT,Y.S.R.,Rural,89225,355350,177589,177761
28,551,DISTRICT,Y.S.R.,Urban,25663,110444,54534,55910
28,552,DISTRICT,Kurnool,Total,159796,737945,370215,367730
28,552,DISTRICT,Kurnool,Rural,124289,569045,287498,281547
28,552,DISTRICT,Kurnool,Urban,35507,168900,82717,86183
28,553,DISTRICT,Anantapur,Total,134043,583135,292379,290756
28,553,DISTRICT,Anantapur,Rural,110182,475929,239604,236325
28,553,DISTRICT,Anantapur,Urban,23861,107206,52775,54431
28,554,DISTRICT,Chittoor,Total,192940,785760,389582,396178
28,554,DISTRICT,Chittoor,Rural,161115,647424,321941,325483
28,554,DISTRICT,Chittoor,Urban,31825,138336,67641,70695
29,0,State,KARNATAKA,Total,2178501,10474992,5264545,5210447
29,0,State,KARNATAKA,Rural,1548783,7495763,3771506,3724257
29,0,State,KARNATAKA,Urban,629718,2979229,1493039,1486190
29,555,DISTRICT,Belgaum,Total,119946,577418,289096,288322
29,555,DISTRICT,Belgaum,Rural,92727,448375,225418,222957
29,555,DISTRICT,Belgaum,Urban,27219,129043,63678,65365
29,556,DISTRICT,Bagalkot ,Total,59093,319149,158135,161014
29,556,DISTRICT,Bagalkot ,Rural,43771,238014,118054,119960
29,556,DISTRICT,Bagalkot ,Urban,15322,81135,40081,41054
29,557,DISTRICT,Bijapur,Total,78045,442773,226440,216333
29,557,DISTRICT,Bijapur,Rural,63484,364088,186568,177520
29,557,DISTRICT,Bijapur,Urban,14561,78685,39872,38813
29,558,DISTRICT,Bidar,Total,74109,399785,204280,195505
29,558,DISTRICT,Bidar,Rural,61127,330419,168884,161535
29,558,DISTRICT,Bidar,Urban,12982,69366,35396,33970
29,559,DISTRICT,Raichur,Total,73360,400933,200359,200574
29,559,DISTRICT,Raichur,Rural,56773,313581,156829,156752
29,559,DISTRICT,Raichur,Urban,16587,87352,43530,43822
29,560,DISTRICT,Koppal,Total,47949,258608,129341,129267
29,560,DISTRICT,Koppal,Rural,41145,222935,111858,111077
29,560,DISTRICT,Koppal,Urban,6804,35673,17483,18190
29,561,DISTRICT,Gadag,Total,33104,174196,87745,86451
29,561,DISTRICT,Gadag,Rural,23979,127515,64485,63030
29,561,DISTRICT,Gadag,Urban,9125,46681,23260,23421
29,562,DISTRICT,Dharwad,Total,35584,177855,89137,88718
29,562,DISTRICT,Dharwad,Rural,14275,71387,36366,35021
29,562,DISTRICT,Dharwad,Urban,21309,106468,52771,53697
29,563,DISTRICT,Uttara Kannada,Total,26617,116431,57841,58590
29,563,DISTRICT,Uttara Kannada,Rural,18219,78859,39392,39467
29,563,DISTRICT,Uttara Kannada,Urban,8398,37572,18449,19123
29,564,DISTRICT,Haveri,Total,45065,219976,112212,107764
29,564,DISTRICT,Haveri,Rural,38648,188161,96191,91970
29,564,DISTRICT,Haveri,Urban,6417,31815,16021,15794
29,565,DISTRICT,Bellary,Total,97915,517409,258582,258827
29,565,DISTRICT,Bellary,Rural,67740,366016,183550,182466
29,565,DISTRICT,Bellary,Urban,30175,151393,75032,76361
29,566,DISTRICT,Chitradurga,Total,80911,389117,196819,192298
29,566,DISTRICT,Chitradurga,Rural,69311,333571,169160,164411
29,566,DISTRICT,Chitradurga,Urban,11600,55546,27659,27887
29,567,DISTRICT,Davanagere,Total,81369,392595,198299,194296
29,567,DISTRICT,Davanagere,Rural,65605,315926,159704,156222
29,567,DISTRICT,Davanagere,Urban,15764,76669,38595,38074
29,568,DISTRICT,Shimoga,Total,70726,308158,153546,154612
29,568,DISTRICT,Shimoga,Rural,51960,225316,112674,112642
29,568,DISTRICT,Shimoga,Urban,18766,82842,40872,41970
29,569,DISTRICT,Udupi,Total,15329,75429,36988,38441
29,569,DISTRICT,Udupi,Rural,11370,55996,27453,28543
29,569,DISTRICT,Udupi,Urban,3959,19433,9535,9898
29,570,DISTRICT,Chikmagalur,Total,59296,253651,125016,128635
29,570,DISTRICT,Chikmagalur,Rural,51432,218406,107779,110627
29,570,DISTRICT,Chikmagalur,Urban,7864,35245,17237,18008
29,571,DISTRICT,Tumkur,Total,119732,506901,254535,252366
29,571,DISTRICT,Tumkur,Rural,102114,429957,215949,214008
29,571,DISTRICT,Tumkur,Urban,17618,76944,38586,38358
29,572,DISTRICT,Bangalore,Total,266943,1198385,607725,590660
29,572,DISTRICT,Bangalore,Rural,45424,199870,101739,98131
29,572,DISTRICT,Bangalore,Urban,221519,998515,505986,492529
29,573,DISTRICT,Mandya,Total,61423,265294,131675,133619
29,573,DISTRICT,Mandya,Rural,51546,221943,110241,111702
29,573,DISTRICT,Mandya,Urban,9877,43351,21434,21917
29,574,DISTRICT,Hassan,Total,79381,345031,169961,175070
29,574,DISTRICT,Hassan,Rural,68844,298013,146830,151183
29,574,DISTRICT,Hassan,Urban,10537,47018,23131,23887
29,575,DISTRICT,Dakshina Kannada,Total,31290,148178,73324,74854
29,575,DISTRICT,Dakshina Kannada,Rural,21816,102737,51082,51655
29,575,DISTRICT,Dakshina Kannada,Urban,9474,45441,22242,23199
29,576,DISTRICT,Kodagu,Total,18619,73584,35759,37825
29,576,DISTRICT,Kodagu,Rural,16435,64618,31359,33259
29,576,DISTRICT,Kodagu,Urban,2184,8966,4400,4566
29,577,DISTRICT,Mysore,Total,119603,536643,269331,267312
29,577,DISTRICT,Mysore,Rural,85398,380388,191232,189156
29,577,DISTRICT,Mysore,Urban,34205,156255,78099,78156
29,578,DISTRICT,Chamarajanagar,Total,58485,259445,130894,128551
29,578,DISTRICT,Chamarajanagar,Rural,50342,221650,111886,109764
29,578,DISTRICT,Chamarajanagar,Urban,8143,37795,19008,18787
29,579,DISTRICT,Gulbarga,Total,114633,648782,330091,318691
29,579,DISTRICT,Gulbarga,Rural,84760,489697,249515,240182
29,579,DISTRICT,Gulbarga,Urban,29873,159085,80576,78509
29,580,DISTRICT,Yadgir,Total,44848,273315,137204,136111
29,580,DISTRICT,Yadgir,Rural,39312,241721,121312,120409
29,580,DISTRICT,Yadgir,Urban,5536,31594,15892,15702
29,581,DISTRICT,Kolar,Total,99650,465867,232546,233321
29,581,DISTRICT,Kolar,Rural,69947,327424,164018,163406
29,581,DISTRICT,Kolar,Urban,29703,138443,68528,69915
29,582,DISTRICT,Chikkaballapura,Total,70191,312565,157628,154937
29,582,DISTRICT,Chikkaballapura,Rural,61792,272891,137654,135237
29,582,DISTRICT,Chikkaballapura,Urban,8399,39674,19974,19700
29,583,DISTRICT,Bangalore Rural,Total,47516,213700,107424,106276
29,583,DISTRICT,Bangalore Rural,Rural,40414,181501,91184,90317
29,583,DISTRICT,Bangalore Rural,Urban,7102,32199,16240,15959
29,584,DISTRICT,Ramanagara,Total,47769,203819,102612,101207
29,584,DISTRICT,Ramanagara,Rural,39073,164788,83140,81648
29,584,DISTRICT,Ramanagara,Urban,8696,39031,19472,19559
30,0,State,GOA,Total,5545,25449,12627,12822
30,0,State,GOA,Rural,2136,9461,4634,4827
30,0,State,GOA,Urban,3409,15988,7993,7995
30,585,DISTRICT,North Goa,Total,3871,17606,8712,8894
30,585,DISTRICT,North Goa,Rural,1770,7843,3837,4006
30,585,DISTRICT,North Goa,Urban,2101,9763,4875,4888
30,586,DISTRICT,South Goa,Total,1674,7843,3915,3928
30,586,DISTRICT,South Goa,Rural,366,1618,797,821
30,586,DISTRICT,South Goa,Urban,1308,6225,3118,3107
32,0,State,KERALA,Total,725582,3039573,1477808,1561765
32,0,State,KERALA,Rural,437305,1818281,883819,934462
32,0,State,KERALA,Urban,288277,1221292,593989,627303
32,588,DISTRICT,Kasaragod,Total,11358,53283,26385,26898
32,588,DISTRICT,Kasaragod,Rural,7336,34522,17207,17315
32,588,DISTRICT,Kasaragod,Urban,4022,18761,9178,9583
32,589,DISTRICT,Kannur,Total,19367,83350,40260,43090
32,589,DISTRICT,Kannur,Rural,5733,23562,11505,12057
32,589,DISTRICT,Kannur,Urban,13634,59788,28755,31033
32,590,DISTRICT,Wayanad,Total,8196,32578,16406,16172
32,590,DISTRICT,Wayanad,Rural,7628,30378,15281,15097
32,590,DISTRICT,Wayanad,Urban,568,2200,1125,1075
32,591,DISTRICT,Kozhikode,Total,47314,199191,97279,101912
32,591,DISTRICT,Kozhikode,Rural,18239,75490,37017,38473
32,591,DISTRICT,Kozhikode,Urban,29075,123701,60262,63439
32,592,DISTRICT,Malappuram,Total,64083,308266,151557,156709
32,592,DISTRICT,Malappuram,Rural,40233,192270,94367,97903
32,592,DISTRICT,Malappuram,Urban,23850,115996,57190,58806
32,593,DISTRICT,Palakkad,Total,92121,403833,197451,206382
32,593,DISTRICT,Palakkad,Rural,73970,322951,157892,165059
32,593,DISTRICT,Palakkad,Urban,18151,80882,39559,41323
32,594,DISTRICT,Thrissur,Total,78235,324350,156480,167870
32,594,DISTRICT,Thrissur,Rural,29870,121839,58615,63224
32,594,DISTRICT,Thrissur,Urban,48365,202511,97865,104646
32,595,DISTRICT,Ernakulam,Total,66754,268411,131573,136838
32,595,DISTRICT,Ernakulam,Rural,25693,102403,50258,52145
32,595,DISTRICT,Ernakulam,Urban,41061,166008,81315,84693
32,596,DISTRICT,Idukki ,Total,37227,145486,72399,73087
32,596,DISTRICT,Idukki ,Rural,36682,143340,71354,71986
32,596,DISTRICT,Idukki ,Urban,545,2146,1045,1101
32,597,DISTRICT,Kottayam,Total,37341,153909,75503,78406
32,597,DISTRICT,Kottayam,Rural,29123,119360,58557,60803
32,597,DISTRICT,Kottayam,Urban,8218,34549,16946,17603
32,598,DISTRICT,Alappuzha,Total,49533,201211,97183,104028
32,598,DISTRICT,Alappuzha,Rural,27446,111931,53941,57990
32,598,DISTRICT,Alappuzha,Urban,22087,89280,43242,46038
32,599,DISTRICT,Pathanamthitta,Total,41187,164465,78942,85523
32,599,DISTRICT,Pathanamthitta,Rural,38138,151844,72784,79060
32,599,DISTRICT,Pathanamthitta,Urban,3049,12621,6158,6463
32,600,DISTRICT,Kollam,Total,80390,328263,157801,170462
32,600,DISTRICT,Kollam,Rural,52272,208474,99761,108713
32,600,DISTRICT,Kollam,Urban,28118,119789,58040,61749
32,601,DISTRICT,Thiruvananthapuram,Total,92476,372977,178589,194388
32,601,DISTRICT,Thiruvananthapuram,Rural,44942,179917,85280,94637
32,601,DISTRICT,Thiruvananthapuram,Urban,47534,193060,93309,99751
33,0,State,TAMIL NADU,Total,3591953,14438445,7204687,7233758
33,0,State,TAMIL NADU,Rural,2362864,9475475,4736003,4739472
33,0,State,TAMIL NADU,Urban,1229089,4962970,2468684,2494286
33,602,DISTRICT,Thiruvallur,Total,205398,821646,410526,411120
33,602,DISTRICT,Thiruvallur,Rural,113975,451999,225349,226650
33,602,DISTRICT,Thiruvallur,Urban,91423,369647,185177,184470
33,603,DISTRICT,Chennai,Total,185889,779667,389001,390666
33,603,DISTRICT,Chennai,Rural,0,0,0,0
33,603,DISTRICT,Chennai,Urban,185889,779667,389001,390666
33,604,DISTRICT,Kancheepuram,Total,231254,948081,474264,473817
33,604,DISTRICT,Kancheepuram,Rural,134451,550997,275720,275277
33,604,DISTRICT,Kancheepuram,Urban,96803,397084,198544,198540
33,605,DISTRICT,Vellore,Total,197803,860212,424668,435544
33,605,DISTRICT,Vellore,Rural,127600,547724,271717,276007
33,605,DISTRICT,Vellore,Urban,70203,312488,152951,159537
33,606,DISTRICT,Tiruvannamalai,Total,126887,565329,282615,282714
33,606,DISTRICT,Tiruvannamalai,Rural,111499,493925,247457,246468
33,606,DISTRICT,Tiruvannamalai,Urban,15388,71404,35158,36246
33,607,DISTRICT,Viluppuram,Total,221874,1015716,510869,504847
33,607,DISTRICT,Viluppuram,Rural,201987,924896,465644,459252
33,607,DISTRICT,Viluppuram,Urban,19887,90820,45225,45595
33,608,DISTRICT,Salem,Total,147462,580512,294062,286450
33,608,DISTRICT,Salem,Rural,82136,318693,162603,156090
33,608,DISTRICT,Salem,Urban,65326,261819,131459,130360
33,609,DISTRICT,Namakkal   ,Total,94752,345392,173973,171419
33,609,DISTRICT,Namakkal   ,Rural,67924,244098,122948,121150
33,609,DISTRICT,Namakkal   ,Urban,26828,101294,51025,50269
33,610,DISTRICT,Erode,Total,106833,369483,184408,185075
33,610,DISTRICT,Erode,Rural,63311,215316,107703,107613
33,610,DISTRICT,Erode,Urban,43522,154167,76705,77462
33,611,DISTRICT,The Nilgiris,Total,64145,235878,115917,119961
33,611,DISTRICT,The Nilgiris,Rural,24360,86753,42691,44062
33,611,DISTRICT,The Nilgiris,Urban,39785,149125,73226,75899
33,612,DISTRICT,Dindigul,Total,115598,452376,225573,226803
33,612,DISTRICT,Dindigul,Rural,80031,310601,155203,155398
33,612,DISTRICT,Dindigul,Urban,35567,141775,70370,71405
33,613,DISTRICT,Karur ,Total,58852,221385,108809,112576
33,613,DISTRICT,Karur ,Rural,40523,152799,75149,77650
33,613,DISTRICT,Karur ,Urban,18329,68586,33660,34926
33,614,DISTRICT,Tiruchirappalli,Total,118304,466561,230790,235771
33,614,DISTRICT,Tiruchirappalli,Rural,74390,287702,141797,145905
33,614,DISTRICT,Tiruchirappalli,Urban,43914,178859,88993,89866
33,615,DISTRICT,Perambalur  ,Total,45612,175289,87444,87845
33,615,DISTRICT,Perambalur  ,Rural,39026,150504,75254,75250
33,615,DISTRICT,Perambalur  ,Urban,6586,24785,12190,12595
33,616,DISTRICT,Ariyalur  ,Total,42774,176230,88076,88154
33,616,DISTRICT,Ariyalur  ,Rural,39843,163770,81857,81913
33,616,DISTRICT,Ariyalur  ,Urban,2931,12460,6219,6241
33,617,DISTRICT,Cuddalore,Total,180478,763944,383943,380001
33,617,DISTRICT,Cuddalore,Rural,145592,609922,307009,302913
33,617,DISTRICT,Cuddalore,Urban,34886,154022,76934,77088
33,618,DISTRICT,Nagapattinam  ,Total,128508,509767,252332,257435
33,618,DISTRICT,Nagapattinam  ,Rural,116484,459236,227905,231331
33,618,DISTRICT,Nagapattinam  ,Urban,12024,50531,24427,26104
33,619,DISTRICT,Thiruvarur,Total,110247,430927,214717,216210
33,619,DISTRICT,Thiruvarur,Rural,99869,388740,193888,194852
33,619,DISTRICT,Thiruvarur,Urban,10378,42187,20829,21358
33,620,DISTRICT,Thanjavur,Total,109518,455062,225859,229203
33,620,DISTRICT,Thanjavur,Rural,90089,371394,184536,186858
33,620,DISTRICT,Thanjavur,Urban,19429,83668,41323,42345
33,621,DISTRICT,Pudukkottai,Total,67188,284804,141428,143376
